station_id,name,lat,lon,capacity,departures,member_departures,casual_departures,avg_duration_min,peak_hour_dep,arrivals,net_flow,total_activity,trips_per_dock_per_day,member_share,has_2023_trips
7451,Western Battery Rd / Pirandello St,43.640075,-79.414156,30,6945,616.0,6329.0,17.0007967362611,8.0,8780,1835,15725,1.436,0.089,True
7452,Bleecker St / St James Ave,43.669232,-79.374495,23,16017,1048.0,14969.0,13.190156292272794,9.0,9073,-6944,25090,2.989,0.065,True
7453,Jarvis St / Maitland Pl,43.6647688,-79.3772602,17,11940,1168.0,10772.0,11.385905918481296,17.0,11424,-516,23364,3.765,0.098,True
7454,Pottery Rd / Lower Don River Trail,43.688148,-79.362101,15,2417,103.0,2314.0,29.187036270859192,17.0,2485,68,4902,0.895,0.043,True
7455,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,27,1505,20.0,1485.0,50.987021040974525,17.0,1476,-29,2981,0.302,0.013,True
7457,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009,23,15843,1100.0,14743.0,13.317448294725326,17.0,14689,-1154,30532,3.637,0.069,True
7458,Church St / Lombard St,43.651678,-79.375233,17,13873,1078.0,12795.0,15.127734928758501,17.0,14321,448,28194,4.544,0.078,True
7459,St. Clair Ave W / Winona Dr,43.680466,-79.432522,11,2662,160.0,2502.0,21.60065740045079,8.0,2196,-466,4858,1.21,0.06,True
7460,High Park Outdoor Pool,43.650154,-79.464934,26,1748,58.0,1690.0,34.132799389778796,16.0,1467,-281,3215,0.339,0.033,True
7461,High Park Amphitheatre,43.646251,-79.46472,22,3676,96.0,3580.0,33.38618063112079,16.0,3562,-114,7238,0.901,0.026,True
7462,Richmond St E / Yonge St,43.651838,-79.378743,17,32760,2322.0,30438.0,13.680937118437118,17.0,32959,199,65719,10.591,0.071,True
7465,Russell Hill Rd / St. Clair Ave W,43.685569,-79.408019,19,2479,118.0,2361.0,17.55327416969208,17.0,1848,-631,4327,0.624,0.048,True
7466,Glendonwynne Rd / Bloor St W,43.65182,-79.47421,19,4554,214.0,4340.0,18.631668130581176,18.0,4447,-107,9001,1.298,0.047,True
7467,Lower Simcoe St / Bremner Blvd,43.64283,-79.38409,15,20621,1740.0,18881.0,20.157080161000923,17.0,20915,294,41536,7.586,0.084,True
7468,Front St W / Simcoe St,43.644480035433915,-79.38698781349183,27,8639,548.0,8091.0,22.043836092140296,17.0,9073,434,17712,1.797,0.063,True
7469,York St / Wellington St W (1) ,43.646734,-79.38301,23,8203,572.0,7631.0,15.93083424763298,17.0,9055,852,17258,2.056,0.07,True
7471,2300 Lakeshore Blvd W,43.61868,-79.48674,15,1369,50.0,1319.0,32.171974677380085,15.0,1634,265,3003,0.548,0.037,True
7473,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,15,10991,910.0,10081.0,17.28485730749401,8.0,10974,-17,21965,4.012,0.083,True
7474,Clarence Square,43.64407,-79.3929,23,12865,865.0,12000.0,15.562515869931339,17.0,14030,1165,26895,3.204,0.067,True
7475,Jarvis St / Richmond St E,43.652777,-79.372637,19,15600,983.0,14617.0,16.671699786324787,17.0,15337,-263,30937,4.461,0.063,True
7476,Symington Ave / Dupont St,43.665538,-79.451263,15,4611,333.0,4278.0,21.925818694426372,17.0,4517,-94,9128,1.667,0.072,True
7477,Antler St / Campbell Ave - SMART,43.664182,-79.449066,20,1658,111.0,1547.0,18.133574587856856,17.0,1355,-303,3013,0.413,0.067,True
7478,Ellis Ave / The Queensway,43.63855,-79.46693,19,1702,64.0,1638.0,30.43125734430082,18.0,2254,552,3956,0.57,0.038,True
7479,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,15,1706,92.0,1614.0,18.442614302461898,17.0,1456,-250,3162,0.578,0.054,True
7480,Neil McLellan Park,43.65143,-79.47779,14,3017,155.0,2862.0,17.142890288365926,17.0,2891,-126,5908,1.156,0.051,True
7483,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974,12,2373,210.0,2163.0,16.206566933558083,15.0,2076,-297,4449,1.016,0.088,True
7484,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,16,1138,57.0,1081.0,21.71466022261277,7.0,849,-289,1987,0.34,0.05,True
7485,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,11,1256,103.0,1153.0,18.895859872611467,18.0,1273,17,2529,0.63,0.082,True
7486,Gerrard St E / Main St,43.684261,-79.299332,23,1777,65.0,1712.0,16.35239167135622,17.0,1235,-542,3012,0.359,0.037,True
7487,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,16,1718,54.0,1664.0,18.049379123011253,8.0,1794,76,3512,0.601,0.031,True
7488,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,11,1534,54.0,1480.0,18.154182963928726,18.0,1382,-152,2916,0.726,0.035,True
7489,Sumach St  / Queen St E,43.656638,-79.358749,19,10008,813.0,9195.0,15.457810418332,8.0,9988,-20,19996,2.883,0.081,True
7492,Cherry St / Lake Shore Blvd E,43.64827015761016,-79.35651733677065,15,8038,414.0,7624.0,22.378918885294848,17.0,7797,-241,15835,2.892,0.052,True
7493,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,12,4281,350.0,3931.0,13.452211321342364,17.0,4513,232,8794,2.008,0.082,True
7494,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,12,3223,180.0,3043.0,17.630561588582065,17.0,2911,-312,6134,1.4,0.056,True
7496,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865,20,4007,366.0,3641.0,20.61266117627485,16.0,4225,218,8232,1.128,0.091,True
7497,128 Sterling Rd - SMART,43.654004,-79.444792,20,4259,268.0,3991.0,17.473949283869455,17.0,4065,-194,8324,1.14,0.063,True
7501,Humberside Grounds - SMART,43.65917,-79.46997,20,923,54.0,869.0,21.61020223907548,17.0,865,-58,1788,0.245,0.059,True
7502,University Ave / College St (East),43.65995,-79.38964,16,16147,1140.0,15007.0,11.972676038892672,16.0,14662,-1485,30809,5.276,0.071,True
7503,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,20,1004,50.0,954.0,25.94324369189907,17.0,768,-236,1772,0.243,0.05,True
7504,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864,16,1182,57.0,1125.0,16.201649746192892,19.0,1169,-13,2351,0.403,0.048,True
7505,Ontario St / Adelaide St E -SMART,43.6535052,-79.3667689,18,17033,1295.0,15738.0,13.661160688076087,17.0,17253,220,34286,5.219,0.076,True
7506,Berkeley St / Adelaide St E - SMART,43.653268712095425,-79.36481974767595,12,11414,861.0,10553.0,13.817642076981485,8.0,11887,473,23301,5.32,0.075,True
7508,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,20,5478,305.0,5173.0,15.795165510526957,8.0,5470,-8,10948,1.5,0.056,True
7514,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,63,15732,521.0,15211.0,44.833232689210945,18.0,16263,531,31995,1.391,0.033,True
7515,Amos Waites Park,43.613606,-79.4883535,27,2360,101.0,2259.0,42.106002824858756,16.0,2671,311,5031,0.511,0.043,True
7516,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,17,1889,58.0,1831.0,37.22876301394036,17.0,2150,261,4039,0.651,0.031,True
7517,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,23,1038,40.0,998.0,25.871226718047527,17.0,1425,387,2463,0.293,0.039,True
7518,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,26,8599,305.0,8294.0,33.745710741559094,18.0,9305,706,17904,1.887,0.035,True
7519,406 Oakwood Ave,43.68827060022711,-79.43937767081853,19,1096,62.0,1034.0,24.71514598540146,17.0,926,-170,2022,0.292,0.057,True
7520,St Clarens Ave / Shirley St,43.6486599,-79.4376413,15,1875,209.0,1666.0,17.655644444444444,18.0,1868,-7,3743,0.684,0.111,True
7521,Emerson Ave / Bloor St W,43.658739,-79.440691,23,6171,376.0,5795.0,18.665686274509802,18.0,5670,-501,11841,1.41,0.061,True
7522,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,16,3541,245.0,3296.0,16.063447237126987,7.0,3419,-122,6960,1.192,0.069,True
7523,Lynn Williams St / East Liberty St,43.638925,-79.4168659,15,19077,1336.0,17741.0,18.203278817424124,17.0,19722,645,38799,7.087,0.07,True
7524,Lisgar Park,43.6423847,-79.4240277,35,19469,1417.0,18052.0,19.032184498433406,8.0,19523,54,38992,3.052,0.073,True
7526,Bartlett Parkette,43.6702236,-79.4360232,22,7783,352.0,7431.0,18.00561051865176,19.0,7693,-90,15476,1.927,0.045,True
7527,Joseph J Piccininni Community Centre,43.675648,-79.4527619,19,1304,75.0,1229.0,20.443711656441717,18.0,1011,-293,2315,0.334,0.058,True
7528,Spadina Rd / Austin Terrace,43.67883,-79.408723,17,3116,117.0,2999.0,21.721747967479672,16.0,1972,-1144,5088,0.82,0.038,True
7529,Symington Ave / Davenport Rd,43.6704403,-79.45328549999999,15,1906,84.0,1822.0,22.238238894718435,17.0,1731,-175,3637,0.664,0.044,True
7530,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,23,4951,345.0,4606.0,17.829085033326603,18.0,4201,-750,9152,1.09,0.07,True
7531,541 Huron St - SMART,43.670206,-79.402643,20,9651,920.0,8731.0,12.338327634442026,8.0,8514,-1137,18165,2.488,0.095,True
7533,Housey St / Dan Leckie Way,43.63811,-79.397877,27,16984,1208.0,15776.0,17.970141505730886,8.0,17006,22,33990,3.449,0.071,True
7534,Walnut Ave / Queen St W,43.645469,-79.411084,15,15758,918.0,14840.0,16.747698523501292,17.0,15696,-62,31454,5.745,0.058,True
7536,Palmerston Ave / Dundas St W,43.651603,-79.408346,23,17438,1295.0,16143.0,14.224070038612991,8.0,17378,-60,34816,4.147,0.074,True
7537,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,16,6655,382.0,6273.0,13.354239919859754,8.0,6427,-228,13082,2.24,0.057,True
7538,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,19,2325,160.0,2165.0,18.89321863799283,7.0,1689,-636,4014,0.579,0.069,True
7539,Davisville Ave / Pailton Cres,43.69933,-79.39199,19,2544,84.0,2460.0,21.628708071278826,17.0,938,-1606,3482,0.502,0.033,True
7540,Alvin Ave / St. Clair Ave E,43.68871,-79.39264,19,2854,150.0,2704.0,23.979671805652885,17.0,2042,-812,4896,0.706,0.053,True
7541,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,20,5450,269.0,5181.0,13.787262996941894,8.0,5381,-69,10831,1.484,0.049,True
7542,Queen St W / John St,43.650077,-79.391291,23,34822,1771.0,33051.0,16.713359370512894,17.0,37803,2981,72625,8.651,0.051,True
7543,Nassau St / Bellevue Ave,43.65484215542248,-79.40351232494366,15,14040,847.0,13193.0,16.65684354226021,16.0,14274,234,28314,5.172,0.06,True
7545,Baldwin St / Henry St,43.6560758,-79.393259,15,13457,795.0,12662.0,15.964358078818954,17.0,13632,175,27089,4.948,0.059,True
7546,Ross St / Cecil St - SMART,43.6568254,-79.3966159,18,7734,707.0,7027.0,11.905236617532973,18.0,7726,-8,15460,2.353,0.091,True
7547,Orde St / McCaul St,43.6580442,-79.3927404,15,9598,750.0,8848.0,11.407661318330208,16.0,8776,-822,18374,3.356,0.078,True
7548,St. Joseph St / Bay St - SMART,43.6658804,-79.38761010000002,20,16958,1078.0,15880.0,13.453342571844164,17.0,13946,-3012,30904,4.233,0.064,True
7549,439 Sherbourne St,43.666051,-79.374161,46,12733,701.0,12032.0,13.996941019398413,8.0,9407,-3326,22140,1.319,0.055,True
7551,The Esplanade / Hahn Pl,43.649709,-79.364184,15,9561,727.0,8834.0,16.866544643168428,17.0,9986,425,19547,3.57,0.076,True
7552,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,19,725,21.0,704.0,27.795218390804596,16.0,787,62,1512,0.218,0.029,True
7553,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,19,1147,35.0,1112.0,35.64721011333914,17.0,1200,53,2347,0.338,0.031,True
7554,Humber College (Lakeshore Campus),43.5961692,-79.5160575,27,1817,62.0,1755.0,65.80798935975051,16.0,1845,28,3662,0.372,0.034,True
7555,Royal York Rd / Mimico Ave,43.612063,-79.496573,20,974,47.0,927.0,37.16420260095825,16.0,1003,29,1977,0.271,0.048,True
7556,Windsor St / Newcastle St,43.6171635,-79.4971065,31,2751,87.0,2664.0,41.39271779958803,17.0,2365,-386,5116,0.452,0.032,True
7557,The Queensway / High St,43.630874,-79.482407,23,1390,92.0,1298.0,45.56723021582734,12.0,1555,165,2945,0.351,0.066,True
7558,Berry Rd / Bell Manor Dr,43.63732,-79.489083,19,1043,21.0,1022.0,45.066554809843396,17.0,1055,12,2098,0.303,0.02,True
7559,Swansea Community Centre,43.6438036,-79.4770327,15,1604,61.0,1543.0,17.31386118038238,8.0,1450,-154,3054,0.558,0.038,True
7561,Annette St / Jane St,43.658574,-79.487246,15,2148,122.0,2026.0,18.405943513345747,17.0,2101,-47,4249,0.776,0.057,True
7562,Priscilla Ave / Dundas St W,43.664665,-79.489385,23,935,43.0,892.0,20.404616755793224,8.0,828,-107,1763,0.21,0.046,True
7563,St. Clair Ave W / Castleton Ave,43.668496,-79.485426,19,1985,78.0,1907.0,37.11026028547439,23.0,1986,1,3971,0.573,0.039,True
7564,Durie St / Dundas St W,43.665523,-79.484892,23,1584,121.0,1463.0,21.806376262626266,19.0,1365,-219,2949,0.351,0.076,True
7565,St. Clair Ave W / Gunns Rd,43.672079,-79.470171,23,1997,85.0,1912.0,19.968152228342515,18.0,1771,-226,3768,0.449,0.043,True
7566,Weston Rd / St. Clair Ave W,43.673019,-79.467994,19,2114,95.0,2019.0,22.62468464206875,17.0,2024,-90,4138,0.597,0.045,True
7567,Weston Lions Park,43.698841,-79.519472,27,813,13.0,800.0,71.99881098810988,14.0,744,-69,1557,0.158,0.016,True
7568,Jameson Ave / Queen St W,43.63985,-79.43703,26,3338,261.0,3077.0,20.122833033752745,17.0,3719,381,7057,0.744,0.078,True
7569,Toronto Inukshuk Park,43.63298179738442,-79.40950821468047,87,10496,407.0,10089.0,35.66062150660569,23.0,11629,1133,22125,0.697,0.039,True
7570,Carlaw Ave / Dundas St E,43.665076,-79.341509,17,11446,976.0,10470.0,16.784291455530315,8.0,11756,310,23202,3.739,0.085,True
7571,Highfield Rd / Gerrard St E,43.671771,-79.324961,19,4705,311.0,4394.0,20.011795961742827,8.0,5230,525,9935,1.433,0.066,True
7572,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,15,967,32.0,935.0,18.506687349189935,16.0,821,-146,1788,0.327,0.033,True
7575,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,15,10926,823.0,10103.0,16.355894197327476,8.0,11250,324,22176,4.05,0.075,True
7576,Front St E / Bayview Avenue,43.6535,-79.354068,23,11487,966.0,10521.0,17.047148950988074,8.0,11545,58,23032,2.744,0.084,True
7577,Oak St / Sumach St,43.6617908,-79.361515,27,9720,942.0,8778.0,13.549387860082303,8.0,9119,-601,18839,1.912,0.097,True
7578,Oak St / Parliament St,43.66081,-79.366238,15,0,,,,,0,0,0,0.0,,False
7579,Glebe Rd W / Yonge St,43.700775999664074,-79.39742010185242,19,1848,139.0,1709.0,20.373385642135645,17.0,1351,-497,3199,0.461,0.075,True
7580,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,15,4324,235.0,4089.0,21.358279370952822,17.0,2857,-1467,7181,1.312,0.054,True
7581,High Park Ave / Dundas St W,43.6653032,-79.4701178,15,3575,264.0,3311.0,16.518708624708623,18.0,3614,39,7189,1.313,0.074,True
7582,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,16,827,27.0,800.0,22.685570334542525,8.0,609,-218,1436,0.246,0.033,True
7583,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,23,978,29.0,949.0,46.956612133606,17.0,902,-76,1880,0.224,0.03,True
7584,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,27,2253,67.0,2186.0,31.966836810179025,18.0,2188,-65,4441,0.451,0.03,True
7587,Dufferin St / Finch Corridor Trail,43.77299391821548,-79.46762962248485,19,386,24.0,362.0,97.50669257340242,14.0,361,-25,747,0.108,0.062,True
7588,G Ross Lord Park,43.7781116,-79.467963,19,633,12.0,621.0,77.61635071090048,17.0,619,-14,1252,0.181,0.019,True
7589,Torresdale Ave / Antibes Dr,43.77953,-79.45233,15,515,3.0,512.0,96.15974110032363,17.0,535,20,1050,0.192,0.006,True
7590,Esther Shiner Stadium,43.7774374,-79.4447096,23,867,2.0,865.0,70.96978085351788,18.0,885,18,1752,0.209,0.002,True
7591,Elwood Blvd / Avenue Rd,43.707049,-79.40966,23,884,98.0,786.0,26.727564102564102,8.0,502,-382,1386,0.165,0.111,True
7593,Roehampton Ave / Bayview Ave,43.711751,-79.378615,27,1182,28.0,1154.0,23.142442188381274,17.0,972,-210,2154,0.219,0.024,True
7594,Fleming Cres / Bayview Ave,43.707045,-79.375437,15,1881,117.0,1764.0,25.715886939571153,17.0,1865,-16,3746,0.684,0.062,True
7595,Moore Park,43.693256,-79.383238,15,1393,84.0,1309.0,21.815458243598947,17.0,1165,-228,2558,0.467,0.06,True
7596,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,32,3700,254.0,3446.0,16.631608108108107,8.0,3311,-389,7011,0.6,0.069,True
7597,Yonge St / Golfdale Rd,43.732016,-79.403637,15,349,6.0,343.0,29.737344794651385,18.0,302,-47,651,0.119,0.017,True
7598,Teddington Park Ave,43.732975,-79.40401,15,487,22.0,465.0,31.704175222450374,17.0,442,-45,929,0.17,0.045,True
7599,Richmond St W / York St,43.650745,-79.383633,17,12945,1094.0,11851.0,19.079433500708124,17.0,12660,-285,25605,4.127,0.085,True
7600,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,20,9326,820.0,8506.0,14.308058117092003,17.0,7464,-1862,16790,2.3,0.088,True
7601,Brick Works,43.683884,-79.36647,25,4986,158.0,4828.0,32.134062040379725,15.0,5351,365,10337,1.133,0.032,True
7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,19,822,19.0,803.0,16.966869424168696,17.0,756,-66,1578,0.228,0.023,True
7603,O'Connor Dr / Curity Ave,43.707582,-79.311439,14,384,76.0,308.0,25.600130208333336,16.0,317,-67,701,0.137,0.198,True
7604,St. Columba Pl / St. Clair Ave E,43.70567,-79.310554,19,1049,13.0,1036.0,42.53228471560216,8.0,1092,43,2141,0.309,0.012,True
7605,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287,20,841,43.0,798.0,31.48224336107808,13.0,721,-120,1562,0.214,0.051,True
7606,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,19,1029,11.0,1018.0,48.232523485584714,18.0,1133,104,2162,0.312,0.011,True
7607,Fairmount Park,43.6765897,-79.3163022,19,1591,20.0,1571.0,20.621946364969624,9.0,1655,64,3246,0.468,0.013,True
7608,Wilket Creek Park,43.720645,-79.355474,27,1389,10.0,1379.0,49.53282937365011,18.0,1349,-40,2738,0.278,0.007,True
7609,Sunnybrook Park,43.720233,-79.362092,27,928,15.0,913.0,61.43074712643678,17.0,913,-15,1841,0.187,0.016,True
7610,Kingston Rd / Beech Ave,43.680095,-79.291714,15,2205,105.0,2100.0,17.700922146636433,8.0,2055,-150,4260,0.778,0.048,True
7611,Victoria Park Ave / Danforth Ave,43.691468,-79.288619,19,1835,121.0,1714.0,17.891607629427792,14.0,1726,-109,3561,0.513,0.066,True
7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,19,343,1.0,342.0,58.31793002915452,18.0,372,29,715,0.103,0.003,True
7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,19,242,4.0,238.0,68.05378787878787,17.0,226,-16,468,0.067,0.017,True
7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023,23,679,1.0,678.0,55.102503681885125,17.0,677,-2,1356,0.162,0.001,True
7615,Colonel Danforth Park,43.7777114,-79.1659711,19,624,8.0,616.0,88.80365918803419,18.0,613,-11,1237,0.178,0.013,True
7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911,19,2232,14.0,2218.0,64.16763739545998,18.0,2261,29,4493,0.648,0.006,True
7617,Starspray Blvd / Lawrence Ave E,43.788525214554085,-79.1231844760227,19,455,3.0,452.0,69.46421245421246,16.0,489,34,944,0.136,0.007,True
7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,11,1123,112.0,1011.0,28.488171564262394,17.0,820,-303,1943,0.484,0.1,True
7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,15,1709,103.0,1606.0,19.9262824263702,16.0,1304,-405,3013,0.55,0.06,True
7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,31,3524,163.0,3361.0,26.801059402194475,8.0,3503,-21,7027,0.621,0.046,True
7622,Marie Curtis Park,43.5880774,-79.5432067,23,1780,18.0,1762.0,52.906226591760294,18.0,1851,71,3631,0.433,0.01,True
7623,Royal York Rd / Lake Shore Blvd W,43.603384682309645,-79.49310512460633,19,2352,97.0,2255.0,45.33826530612245,17.0,2399,47,4751,0.685,0.041,True
7624,Guildwood GO Station (South),43.754978,-79.1971289,11,196,3.0,193.0,35.77312925170068,18.0,221,25,417,0.104,0.015,True
7625,Yonge St / Lawrence Ave E,43.72514086048914,-79.40102575396726,23,1426,98.0,1328.0,26.79365357643759,18.0,1261,-165,2687,0.32,0.069,True
7626,Rouge Hill GO Station,43.7805505,-79.1301203,25,648,4.0,644.0,69.92703189300411,18.0,624,-24,1272,0.139,0.006,True
7627,Shaw St / Essex St - SMART,43.667076,-79.425116,15,8480,457.0,8023.0,15.187547169811321,17.0,8491,11,16971,3.1,0.054,True
7629,Lundy Ave / Étienne Brûlé Park,43.6625395,-79.5030161,15,1053,27.0,1026.0,33.20044317822096,16.0,1136,83,2189,0.4,0.026,True
7630,Twelfth St / Thirteenth St,43.6002896,-79.5108692,23,980,25.0,955.0,56.146972789115644,15.0,1042,62,2022,0.241,0.026,True
7631,Florence Gell Park,43.66196582326018,-79.49851065277862,15,575,30.0,545.0,30.08217391304348,8.0,748,173,1323,0.242,0.052,True
7632,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,17,1109,38.0,1071.0,23.965614667868948,17.0,931,-178,2040,0.329,0.034,True
7633,Noble St / Queen St W,43.64226917409186,-79.42920979115014,15,4673,352.0,4321.0,17.208977102503745,17.0,5189,516,9862,1.801,0.075,True
7635,Runnymede Rd / Annette St,43.6596299,-79.4799176,15,2580,135.0,2445.0,21.16670542635659,9.0,2470,-110,5050,0.922,0.052,True
7636,Bloor St W / Riverside Dr,43.647663,-79.487583,23,656,24.0,632.0,26.133765243902438,13.0,604,-52,1260,0.15,0.037,True
7637,Judson St / Royal York Rd,43.6162721,-79.4990363,19,1715,95.0,1620.0,33.35414965986395,17.0,1579,-136,3294,0.475,0.055,True
7639,135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999,16,4203,226.0,3977.0,16.09888571655167,9.0,4483,280,8686,1.487,0.054,True
7640,Spadina Rd / St. Clair Ave W,43.683979,-79.410657,15,2413,192.0,2221.0,18.694391490537367,7.0,1666,-747,4079,0.745,0.08,True
7641,Annette St / Dundas St W,43.6641174,-79.4588522,15,2761,141.0,2620.0,16.488464324520102,18.0,2398,-363,5159,0.942,0.051,True
7642,Yonge St / St. Clair Ave,43.68850460000001,-79.39416076812287,19,9546,619.0,8927.0,21.271958586493472,17.0,7047,-2499,16593,2.393,0.065,True
7643,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,19,1689,134.0,1555.0,18.972903098480362,8.0,1411,-278,3100,0.447,0.079,True
7644,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,15,2247,89.0,2158.0,18.212401720812938,7.0,2265,18,4512,0.824,0.04,True
7645,University of Toronto Scarborough,43.7842419,-79.1849889,16,252,3.0,249.0,74.96402116402116,19.0,227,-25,479,0.082,0.012,True
7646,University Ave / Richmond St W,43.64981903446256,-79.38641270251617,12,12913,876.0,12037.0,20.090133973515062,17.0,14123,1210,27036,6.173,0.068,True
7650,St. Clair West Subway Station - Heath St. W,43.686352,-79.415894,23,2033,126.0,1907.0,21.936456796196097,17.0,1437,-596,3470,0.413,0.062,True
7653,Bloor St W / Indian Rd,43.65537092178271,-79.45717422945427,15,0,,,,,0,0,0,0.0,,False
7654,Bloor St W / Pacific Ave,43.65412449999999,-79.4636388,7,3081,129.0,2952.0,20.485183382018825,17.0,3154,73,6235,2.44,0.042,True
7655,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,15,2955,167.0,2788.0,16.894980259447262,8.0,2383,-572,5338,0.975,0.057,True
7656,Bloor St W / Brock Ave,43.6589882,-79.438715,11,5191,222.0,4969.0,17.563956848391445,18.0,5007,-184,10198,2.54,0.043,True
7657,1 Market St,43.6469928,-79.3706665,20,7395,726.0,6669.0,15.00601757944557,8.0,8076,681,15471,2.119,0.098,True
7658,King's Mill Park,43.64920406876699,-79.49336334201408,27,1802,114.0,1688.0,74.08879023307436,17.0,1860,58,3662,0.372,0.063,True
7659,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,19,2047,161.0,1886.0,23.87795961569777,17.0,1607,-440,3654,0.527,0.079,True
7660,285 Victoria St,43.656633,-79.379625,39,8934,658.0,8276.0,17.980049996268935,17.0,11657,2723,20591,1.447,0.074,True
7662,Beaty Ave / Queen St W,43.6393107,-79.4408141,19,5766,397.0,5369.0,25.6568418314256,18.0,5911,145,11677,1.684,0.069,True
7663,Kilgour Rd / Rumsey Rd,43.718039,-79.371914,17,887,20.0,867.0,25.462833521232618,15.0,801,-86,1688,0.272,0.023,True
7664,Sunnybrook Health Centre - L Wing,43.72268,-79.37644,15,787,8.0,779.0,22.330728504870816,17.0,746,-41,1533,0.28,0.01,True
7665,Sunnybrook Health Centre - S Wing,43.720998,-79.377456,11,905,6.0,899.0,20.253241252302026,15.0,892,-13,1797,0.448,0.007,True
7666,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,26,3099,166.0,2933.0,15.481230504463806,18.0,2799,-300,5898,0.621,0.054,True
7667,Spadina Ave / Sussex Ave ,43.66409979150254,-79.40279362757796,14,14614,471.0,14143.0,14.446350531453858,17.0,9325,-5289,23939,4.685,0.032,True
7668,Simcoe St / Dundas St W,43.655103,-79.389295,20,15973,1020.0,14953.0,13.840946180012104,17.0,14449,-1524,30422,4.167,0.064,True
7671,Yonge St / Montgomery Ave - SMART,43.70960859570095,-79.39915125005619,12,1860,94.0,1766.0,22.14034946236559,18.0,1585,-275,3445,0.787,0.051,True
7675,1525 Dundas St W,43.64957,-79.432446,15,7679,407.0,7272.0,16.575055345748144,16.0,7883,204,15562,2.842,0.053,True
7676,York University (Glendon Campus) - SMART,43.727365488246306,-79.3814254607724,16,643,14.0,629.0,48.83724727838258,16.0,617,-26,1260,0.216,0.022,True
7677,1303 Yonge St - SMART,43.6846177,-79.39245919999999,15,3913,304.0,3609.0,26.449020359485473,17.0,3612,-301,7525,1.374,0.078,True
7678,York University Station (South) - SMART,43.77345,-79.5002,16,551,2.0,549.0,28.09875983061101,19.0,507,-44,1058,0.181,0.004,True
7679,York University Station (North),43.7741,-79.5005,15,490,11.0,479.0,38.616122448979596,18.0,448,-42,938,0.171,0.022,True
7681,25 Booth Ave,43.6544839,-79.34105699999999,24,3928,154.0,3774.0,26.113594704684317,17.0,4591,663,8519,0.972,0.039,True
7682,Bathurst St / Front St W,43.64134790000001,-79.4013882,35,24972,1975.0,22997.0,17.481931763575204,8.0,24977,5,49949,3.91,0.079,True
